step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
62,1,0.05842378,6884138,1.3018266,511
117,1,0.085433591,10329128,1.3286419,511
222,1,0.087286174,8694689.8,1.3252735,511
419,1,0.082202324,4130901.1,1.3562147,511
793,1,0.14579537,4687382.2,1.3128848,511
1500,1,0.16210103,2806647.5,1.3770393,511
3000,1,0.074235302,19419234,1.5556372,1023
