r,J_learned,J_learned_std,count
0.57361191,145.76698,2.884042,9728
0.93111957,145.81265,2.9207078,9728
1.138428,145.93917,2.9299465,9728
1.3040242,145.91815,2.8995095,9728
1.4464034,145.98566,2.9332017,9728
1.5746158,145.99452,2.8958777,9728
1.6949207,145.98367,2.8838764,9728
1.8095004,146.0205,2.9222846,9728
1.918831,146.0017,2.8932275,9728
2.0241626,146.03958,2.8964606,9728
2.1266763,146.05371,2.9006341,9728
2.2256505,146.0593,2.8777263,9728
2.3248122,146.03122,2.916224,9728
2.4206147,146.07188,2.9024058,9728
2.5188732,146.09414,2.9040329,9728
2.6170512,146.08731,2.9009247,9728
2.7146845,146.09847,2.8974625,9728
2.811755,146.09316,2.9173357,9728
2.9098883,146.14092,2.8716755,9728
3.0077709,146.16951,2.8894471,9728
3.1073361,146.17833,2.8899249,9728
3.2080524,146.23424,2.8983333,9728
3.3095236,146.17296,2.8490394,9728
3.4139023,146.21578,2.8697421,9728
3.5180888,146.20205,2.8697288,9728
3.6240206,146.24779,2.8689781,9728
3.7340515,146.28042,2.8724822,9728
3.8469448,146.21681,2.8903734,9728
3.9642492,146.2819,2.8513401,9728
4.0854686,146.29936,2.8978688,9728
4.2144186,146.3883,2.8475264,9728
4.350703,146.41994,2.831942,9728
4.4953912,146.39532,2.8624406,9728
4.647619,146.46923,2.8360262,9728
4.8138258,146.58138,2.810572,9728
4.9999229,146.59431,2.8000588,9728
5.214954,146.72001,2.8174895,9728
5.473619,146.82878,2.7525855,9728
5.8134639,147.12353,2.7356461,9728
6.4875173,147.77693,2.6664732,9728
