r,J_learned,J_learned_std,count
2.2836999,16.350405,1.7000521,3072
3.2929008,16.821265,1.7152675,3072
3.8400639,16.965998,1.7528087,3072
4.2678016,17.100261,1.792863,3072
4.6326054,17.163758,1.7638548,3072
4.9567969,17.267984,1.7888915,3072
5.2464237,17.308547,1.8399466,3072
5.5215061,17.340445,1.7530043,3072
5.7828431,17.401252,1.7759623,3072
6.0334578,17.422858,1.7832393,3072
6.2784399,17.435414,1.8100293,3072
6.5120285,17.423533,1.8411032,3072
6.7457514,17.472359,1.7637807,3072
6.9857966,17.54232,1.7892159,3072
7.2199344,17.460399,1.7729437,3072
7.4538057,17.514949,1.8247196,3072
7.6843393,17.520682,1.8293541,3072
7.9267357,17.548642,1.8068549,3072
8.1647735,17.555298,1.7739093,3072
8.4036343,17.57345,1.8395986,3072
8.6457231,17.57994,1.8018088,3072
8.8859047,17.617685,1.766847,3072
9.1335909,17.674292,1.7432382,3072
9.3811613,17.661725,1.7492785,3072
9.6385482,17.666228,1.7280266,3072
9.8909103,17.743046,1.7539447,3072
10.157789,17.795692,1.7312791,3072
10.435911,17.81182,1.7390933,3072
10.723728,17.868568,1.6961593,3072
11.021088,17.900476,1.6882585,3072
11.334277,17.950184,1.6689979,3072
11.670878,18.022063,1.6479231,3072
12.031775,18.085521,1.6512306,3072
12.424685,18.120111,1.5956303,3072
12.851947,18.226331,1.6006848,3072
13.332239,18.378507,1.5642337,3072
13.900172,18.53629,1.5471786,3072
14.604774,18.742247,1.5074224,3072
15.547848,18.993038,1.4465003,3072
17.552538,19.706041,1.4271889,3072
