step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
87,1,0.48536575,3.6262154e+09,1.3372813,1023
220,1,0.26808276,2.0528072e+09,1.4597554,1023
555,1,0.36273929,7.7972413e+08,1.5075933,1023
1400,1,0.43840194,3.1060828e+08,1.5985315,1023
1700,1,0.27678005,2.1253807e+09,1.7293659,2047
