N,omega,S,occ,cuts,pt,frames_used,pair_rmax,cos_poly,cos_uni,delta_cos,pair_L2,r_shell0_mean,r_shell0_std,r_shell1_mean,r_shell1_std,r_shell2_mean,r_shell2_std,gap01_mean,gap12_mean,Phi_shell0_mean,Lind_shell0_mean,Phi_shell1_mean,Lind_shell1_mean,Phi_shell2_mean,Lind_shell2_mean,EVR1,EVR2,effrank
2,0.001,1,(2,),(),../results/tables/2/omega_0.00100/20251218_161124/gr_N2_run_omega_0.00100.pt,12000,206.03389089440824,0.9884083790323313,0.7159698826457958,0.2724384963865355,0.0009982720140539836,66.92692512141372,11.867728915880537,nan,nan,nan,nan,nan,nan,0.8748579828832327,0.13239004099904375,nan,nan,nan,nan,0.5073245350068577,0.4926754649931424,1.99957090157795
2,0.01,1,(2,),(),../results/tables/2/omega_0.01000/20251029_231316/gr_N2_run_omega_0.01000.pt,12000,52.09433575338775,0.9739621055200942,0.8074007734948494,0.1665613320252448,0.0013947659419317868,14.572980077816501,3.51650120868532,nan,nan,nan,nan,nan,nan,0.7562472681569368,0.2056310674121372,nan,nan,nan,nan,0.5030687324302607,0.4969312675697391,1.9999246658878935
2,0.1,1,(2,),(),../results/tables/2/omega_0.10000/20251029_231312/gr_N2_run_omega_0.10000.pt,12000,14.86832766229868,0.945999895988426,0.9046572824268097,0.04134261356161639,0.0018859428571160804,3.8284353130496913,1.1061482579563795,nan,nan,nan,nan,nan,nan,0.6667632394300339,0.29833592416682825,nan,nan,nan,nan,0.5036937527670906,0.4963062472329094,1.999890855480553
2,0.5,1,(2,),(),../results/tables/2/omega_0.50000/20251029_231249/gr_N2_run_omega_0.50000.pt,12000,5.811260550726982,0.915495991831048,0.9563779593107656,-0.04088196747971762,0.0022172347679207437,1.497480513831046,0.4888679239408819,nan,nan,nan,nan,nan,nan,0.634802241884232,0.3748760567755858,nan,nan,nan,nan,0.501661993942261,0.49833800605773887,1.9999779024532407
2,1.0,1,(2,),(),../results/tables/2/omega_1.00000/20251029_231309/gr_N2_run_omega_1.00000.pt,12000,4.158000525429273,0.8959738660142786,0.9683226598227784,-0.07234879380849979,0.002503949187420228,1.016051091879591,0.3390199876800685,nan,nan,nan,nan,nan,nan,0.6331757366311395,0.4017899005564932,nan,nan,nan,nan,0.5041533656487416,0.49584663435125836,1.9998620059521386
6,0.001,2,(1, 5),(1,),../results/tables/6/omega_0.00100/20251230_143725/gr_N6_run_omega_0.00100.pt,12000,334.2385588973902,0.9588394243249476,0.9427477533392616,0.01609167098568598,0.0017315629112429466,35.65446694493133,22.35114752098168,135.67786509923576,7.473080027168517,nan,nan,100.02339815430443,nan,nan,nan,0.652647821109198,0.20510334148127368,nan,nan,0.12432328310968395,0.11740707203493381,9.785504029716693
6,0.01,2,(1, 5),(1,),../results/tables/6/omega_0.01000/20251231_002529/gr_N6_run_omega_0.01000.pt,12000,81.0133404031305,0.9725558409797186,0.9559330138011902,0.016622827178528365,0.001275824267997278,13.294526325695964,5.586717081991018,29.621958724728465,2.321140282140207,nan,nan,16.327432399032503,nan,nan,nan,0.43555624542056437,0.34436792146353873,nan,nan,0.1199525493987191,0.11374170625151578,9.599029732028484
6,0.1,2,(1, 5),(1,),../results/tables/6/omega_0.10000/20251030_093416/gr_N6_run_omega_0.10000.pt,12000,20.226099404639513,0.9853404400040332,0.9746732151056368,0.010667224898396443,0.0009458564712380028,2.9496573084381046,1.2106112415195054,6.7928727840074465,0.7197474746458566,nan,nan,3.843215475569342,nan,nan,nan,0.4010213196788538,0.44485950083191134,nan,nan,0.12000824587727055,0.11809284104441273,9.576215196761952
6,0.5,2,(1, 5),(1,),../results/tables/6/omega_0.50000/20251030_093432/gr_N6_run_omega_0.50000.pt,12000,7.845854147238283,0.9883520930629627,0.9818977735871388,0.0064543194758238664,0.000855103210877698,1.067906761526023,0.45702806725155204,2.515460788709778,0.31787786822246766,nan,nan,1.447554027183755,nan,nan,nan,0.39721111206502413,0.5118562401457207,nan,nan,0.11842845438220627,0.11592950754768426,9.523436007417327
6,1.0,2,(1, 5),(1,),../results/tables/6/omega_1.00000/20251030_093439/gr_N6_run_omega_1.00000.pt,12000,5.316883369361306,0.9887237552157377,0.9846035537949102,0.004120201420827585,0.0008466754276880847,0.7064467413738289,0.30453688793217965,1.668202569431744,0.22337308180653745,nan,nan,0.961755828057915,nan,nan,nan,0.3913305763091929,0.538331880366677,nan,nan,0.11949830975046705,0.11831672993576003,9.516652101236891
12,0.001,2,(3, 9),(3,),../results/tables/12/omega_0.00100/20260105_112435/gr_N12_run_omega_0.00100.pt,12000,452.32615560029944,0.9892249324828893,0.9655277855584448,0.02369714692444458,0.0007603440099210241,76.89983001060565,8.16894554538538,189.44170586045553,5.742113892247921,nan,nan,112.54187584984987,nan,0.6078038031706323,0.27375005221130594,0.46605016833193275,0.2536663186605235,nan,nan,0.05970488238194775,0.05743221277120963,20.96223936377488
12,0.01,2,(1, 11),(1,),../results/tables/12/omega_0.01000/20251230_201654/gr_N12_run_omega_0.01000.pt,12000,105.61327023198984,0.9770752916876343,0.9838231583975182,-0.006747866709883921,0.0010652674539827032,10.3839956020413,4.253205950531874,37.65752582185695,1.6029784125132163,nan,nan,27.27353021981565,nan,nan,nan,0.2759256902561408,0.4494398464899476,nan,nan,0.05399183899816713,0.05312421403445243,21.14886541410311
12,0.1,2,(1, 11),(1,),../results/tables/12/omega_0.10000/20251104_173835/gr_N12_run_omega_0.10000.pt,12000,25.380100619268436,0.9878866792227889,0.9913699732122248,-0.0034832939894358095,0.0007845468190802599,2.334588878626528,1.05408359702973,8.473622608851224,0.4960894983053594,nan,nan,6.139033730224696,nan,nan,nan,0.26942977342060787,0.5367775152169355,nan,nan,0.05600414832633675,0.054346179123532685,21.130469574394354
12,0.5,2,(1, 11),(1,),../results/tables/12/omega_0.50000/20251104_152827/gr_N12_run_omega_0.50000.pt,12000,9.608185684110447,0.9897265740395567,0.9937049590483747,-0.003978385008818086,0.0007295345268302602,0.8486442740387106,0.3972047261056882,3.07662460737526,0.221224672441494,nan,nan,2.2279803333365495,nan,nan,nan,0.26814069811944913,0.5955788851301648,nan,nan,0.053287859065255475,0.05230730272490206,21.11448517030912
