step,E_raw,E_clip,stderr,var
31,20.220556,20.229508,0.019611634,0.30940635
78,20.192344,20.194267,0.013642988,0.20528802
198,20.179581,20.186559,0.010927551,0.13517544
500,20.176354,20.179419,0.0073946885,0.12137995
820,20.175699,20.178651,0.0029952,0.10010174
