step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
187,1,0.3570327,45118629,6.1246073,1023
472,0.99576812,0.93477222,9.9595468e+11,1.5819781,605
1189,0.97401691,0.40292017,9.8520886e+11,1.4830913,500
3000,0.96636679,0.51474351,9.8469796e+11,4.9224453,472
4000,0.98660218,0.47291367,9.7383758e+11,2.4213275,419
