r,J_learned,J_learned_std,count
0.93551057,225.68558,3.661778,9728
1.4754649,225.90588,3.6284176,9728
1.7875578,225.86822,3.609917,9728
2.0349502,225.87625,3.6446254,9728
2.2507318,225.98623,3.6677058,9728
2.4468187,225.99323,3.6507118,9728
2.627363,225.99314,3.6640093,9728
2.7979399,226.11292,3.6122615,9728
2.9641388,226.06847,3.64803,9728
3.1254216,226.0709,3.6536526,9728
3.2844009,226.07235,3.6135275,9728
3.4416826,226.06063,3.6875326,9728
3.5946809,226.07198,3.6542066,9728
3.7469858,226.11698,3.6910382,9728
3.8985935,226.11867,3.6441172,9728
4.0504749,226.14304,3.6311391,9728
4.2005685,226.05799,3.6867897,9728
4.3508354,226.17044,3.610163,9728
4.501976,226.15115,3.6173873,9728
4.6542928,226.21969,3.6440992,9728
4.8057758,226.17322,3.6553508,9728
4.9617138,226.18396,3.6575333,9728
5.1178601,226.14045,3.6141362,9728
5.2775474,226.24403,3.6450463,9728
5.4393065,226.22592,3.644029,9728
5.6042083,226.31351,3.5754381,9728
5.7716083,226.26273,3.5971283,9728
5.9453159,226.33964,3.6769996,9728
6.1266407,226.38791,3.600788,9728
6.3129922,226.45654,3.6061759,9728
6.5082958,226.42802,3.6198632,9728
6.7137681,226.482,3.6014024,9728
6.9335008,226.53137,3.6414594,9728
7.1690422,226.50397,3.6431038,9728
7.4262405,226.6452,3.5990606,9728
7.7095201,226.70123,3.545133,9728
8.0344682,226.79046,3.5367262,9728
8.417115,226.98405,3.563857,9728
8.9294413,227.31639,3.474781,9728
9.9198906,228.16252,3.418696,9728
