r,J_learned,J_learned_std,count
0.43389775,11.906844,0.83645908,3072
0.71722015,12.073286,0.8354133,3072
0.88321584,12.11556,0.84420014,3072
1.0098049,12.168248,0.84253402,3072
1.1170726,12.183386,0.8518109,3072
1.2145384,12.185458,0.84978013,3072
1.3030173,12.223737,0.8535805,3072
1.3826065,12.221985,0.85138921,3072
1.4594374,12.224078,0.85289771,3072
1.5326032,12.256231,0.85209912,3072
1.6035194,12.269108,0.84442895,3072
1.6741294,12.269577,0.84752405,3072
1.742406,12.29447,0.82274508,3072
1.805798,12.292439,0.8386811,3072
1.8686571,12.317298,0.84571826,3072
1.9317106,12.340043,0.83899593,3072
1.9931741,12.323361,0.8328547,3072
2.0553863,12.385795,0.83688267,3072
2.1162136,12.364275,0.8268303,3072
2.1768384,12.374018,0.83277929,3072
2.2366912,12.377312,0.81102252,3072
2.2976974,12.38527,0.80160352,3072
2.3600344,12.42514,0.79251449,3072
2.4238869,12.42337,0.81165424,3072
2.4883315,12.460512,0.7908438,3072
2.5557455,12.487667,0.79007071,3072
2.6246767,12.487176,0.77955042,3072
2.6941634,12.510233,0.76594669,3072
2.7666525,12.534031,0.77073793,3072
2.8432446,12.545249,0.77028935,3072
2.9235827,12.617601,0.76307687,3072
3.0055924,12.588131,0.74519107,3072
3.0954568,12.638161,0.739703,3072
3.1946645,12.6944,0.72378471,3072
3.3016264,12.741516,0.7302508,3072
3.4270057,12.795929,0.71090822,3072
3.5707702,12.883154,0.71464094,3072
3.7516546,12.934846,0.69882499,3072
4.0026102,13.084774,0.65778244,3072
4.5363682,13.428099,0.66311627,3072
