step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
31,0.99568804,0.26197818,1.9677134e+11,2.7094195,1023
78,0.90761883,0.087913378,9.8774845e+11,3.1396439,1017
198,0.91588079,0.094843815,8.9156738e+11,3.256706,1023
500,0.9532419,0.060645197,1.3469049e+11,3.9828287,1023
820,0.84332191,0.077932781,9.9460972e+11,4.1348549,1834
