step,E_raw,E_clip,stderr,var
31,0.70373707,0.70374545,0.00046579578,0.00031000184
78,0.69105848,0.69106645,0.00022276627,4.9859976e-05
198,0.69115262,0.69114083,0.0001892437,3.630811e-05
500,0.69081081,0.69081812,0.00020089849,3.5242793e-05
820,0.69076693,0.69077107,7.6830023e-05,3.4921039e-05
