r,J_learned,J_learned_std,count
14.985497,128.44991,3.075285,3072
19.12147,129.08191,3.0234603,3072
21.23293,129.40295,3.0155386,3072
22.859529,129.59366,3.0721238,3072
24.280393,129.79272,3.0648676,3072
25.510789,129.80678,3.0462645,3072
26.677482,129.91736,3.1223706,3072
27.779295,130.07922,3.1077085,3072
28.849154,130.23726,3.0723908,3072
29.88597,130.20627,3.0712998,3072
30.89449,130.28465,3.1405968,3072
31.898502,130.20068,3.1727928,3072
32.902991,130.23024,3.1109716,3072
33.901402,130.17953,3.1556721,3072
34.927955,130.17734,3.1952434,3072
35.927665,130.06316,3.1747368,3072
36.950265,130.14863,3.1468542,3072
38.000541,129.98666,3.14021,3072
39.057936,130.02148,3.167629,3072
40.125454,130.07942,3.138702,3072
41.204305,129.87891,3.1271862,3072
42.280877,130.03565,3.0397165,3072
43.357871,130.2318,3.126144,3072
44.427669,130.24391,3.1001836,3072
45.517969,130.22646,3.0093309,3072
46.600572,130.24308,2.9893496,3072
47.69339,130.41335,2.9421049,3072
48.824736,130.46045,2.9878976,3072
49.981706,130.50827,2.9864931,3072
51.133333,130.66131,2.9726644,3072
52.357377,130.64101,2.9319525,3072
53.62958,130.68114,2.9088114,3072
54.957115,130.8464,2.91566,3072
56.355896,130.92083,2.9004135,3072
57.856318,131.11264,2.933965,3072
59.507719,131.18201,2.7695725,3072
61.383006,131.42298,2.8949336,3072
63.625321,131.65498,2.8064352,3072
66.746933,132.15531,2.6865962,3072
73.059421,133.01754,2.5995041,3072
