r,J_learned,J_learned_std,count
15.324045,61.510396,2.9972012,3072
19.365065,62.0699,3.0375392,3072
21.418356,62.300474,3.0478582,3072
23.015178,62.680486,2.9404496,3072
24.35757,62.67311,3.014916,3072
25.552067,62.897719,2.979199,3072
26.630478,62.950156,3.0052113,3072
27.662509,63.051672,3.0627736,3072
28.665202,63.075485,3.0386979,3072
29.620619,63.17623,3.0379503,3072
30.568009,63.326101,3.03876,3072
31.505025,63.32295,3.0636159,3072
32.420947,63.393223,3.0629015,3072
33.349196,63.398188,3.0518634,3072
34.262627,63.442266,3.0982314,3072
35.187852,63.410479,3.1741131,3072
36.113945,63.501543,3.1668963,3072
37.084182,63.388346,3.1125165,3072
38.081921,63.396889,3.1612678,3072
39.131786,63.415741,3.1432763,3072
40.191093,63.416425,3.126612,3072
41.279136,63.488896,3.1059804,3072
42.36098,63.23556,3.1516915,3072
43.491397,63.266103,3.1219478,3072
44.672823,63.352739,3.1315244,3072
45.839793,63.315101,3.1331971,3072
47.039654,63.291626,3.025513,3072
48.283914,63.279212,3.0593996,3072
49.534184,63.290529,2.8854738,3072
50.787793,63.4968,2.9950379,3072
52.090722,63.528526,2.9065867,3072
53.440476,63.611708,2.8900929,3072
54.809497,63.742224,2.8833533,3072
56.279185,63.815885,2.849613,3072
57.792085,64.013816,2.8387458,3072
59.494263,64.309919,2.7840947,3072
61.387521,64.4819,2.7331649,3072
63.658764,64.847479,2.6501358,3072
66.639318,65.277583,2.6429403,3072
72.869076,66.35994,2.6309539,3072
