step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
31,0.99694498,0.10447489,2.2808717e+10,2.2815475,1023
78,1,0.10155623,5.0457655e+09,2.4868558,1023
198,0.98744975,0.084067832,3.3782872e+10,2.4350248,1023
500,1,0.13254135,2.0036073e+09,2.2967701,1023
820,0.98968249,0.12833129,3.6442445e+10,2.5667885,2047
