r,J_learned,J_learned_std,count
0.41745354,7.5431618,0.95747235,3072
0.69525284,7.6629953,0.97895519,3072
0.85486454,7.7186627,1.0006079,3072
0.98356686,7.7659927,0.99347716,3072
1.0911357,7.8108412,1.047355,3072
1.1875152,7.8392494,1.0033253,3072
1.2750783,7.8549197,1.0316397,3072
1.3551128,7.8511374,1.0153735,3072
1.4315901,7.881512,1.0336082,3072
1.505059,7.8526074,1.021606,3072
1.5739091,7.8624972,1.0194754,3072
1.6411126,7.8805583,1.0217773,3072
1.7078027,7.8827422,1.0044242,3072
1.7735978,7.9535218,0.99317729,3072
1.8379677,7.9505259,1.02091,3072
1.902218,7.939628,1.0038607,3072
1.9661345,8.0088861,1.0234813,3072
2.0304289,7.9630635,1.0053184,3072
2.0953708,7.9968273,1.0325303,3072
2.1598064,7.9909116,0.99550755,3072
2.2229856,8.064674,1.017203,3072
2.2880796,8.0301289,1.021037,3072
2.356064,8.0377273,0.9985121,3072
2.4250302,8.0811173,1.0112489,3072
2.495183,8.1046727,0.99150054,3072
2.5664542,8.1131955,0.99124629,3072
2.639685,8.1504096,0.98358284,3072
2.7155721,8.1890455,0.98360534,3072
2.7930524,8.2066802,0.95654175,3072
2.8754451,8.2071551,0.99405658,3072
2.9625122,8.2753802,0.9680049,3072
3.0571019,8.2935234,0.96663751,3072
3.1579225,8.3568215,0.98684963,3072
3.2673028,8.3787915,0.96875913,3072
3.3895175,8.4698531,0.95591717,3072
3.5284993,8.5214754,0.91429333,3072
3.6868817,8.600336,0.91453767,3072
3.8869675,8.7757205,0.87262,3072
4.1721104,8.9542487,0.88642893,3072
4.7931028,9.4649994,0.91016857,3072
