step,E_raw,E_clip,stderr,var
87,20.941742,20.939627,0.061633796,2.9111096
220,20.30072,20.30072,0.028268416,0.54401869
555,20.524032,20.531058,0.03977745,1.379857
1400,20.437238,20.386186,0.02694677,0.88784012
1700,20.502958,20.420195,0.010898528,1.0446878
