step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
87,0.99430661,0.27227725,3.1059946e+11,1.1529152,1023
220,1,0.20419061,9.9250738e+09,1.0870941,1023
555,1,0.48253768,2.466199e+09,1.1962481,1023
1400,1,0.28687128,2.3143484e+09,1.221707,1023
1700,0.99940705,0.11902931,6.9093123e+10,1.215952,2047
