step,E_raw,E_clip,stderr,var
187,25.68342,25.68342,0.011381239,0.065812715
472,25.667686,25.669396,0.0088355951,0.055131336
1189,25.662006,25.662536,0.012042696,0.052213556
3000,25.665947,25.665843,0.013237507,0.062615538
4000,25.66182,25.661711,0.0031671574,0.049254667
