step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
75,1,0.12700216,554025.84,7.6713032,1023
159,1,0.1115515,535425.79,7.5359283,1023
335,1,0.12092405,646719.55,7.0564403,1023
709,1,0.1830318,618349.78,7.2821688,1023
1500,1,0.18921139,665136.19,6.8510923,1023
