step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
75,1,0.067353609,4264250.2,4.0348615,1023
159,1,0.08079598,8393191.1,4.0392504,1023
335,1,0.087393694,4119229.9,4.1100647,1023
709,1,0.081073314,3296884.3,4.0645999,1023
1500,1,0.080559115,2483180.6,4.1072261,1023
