r,J_learned,J_learned_std,count
15.271212,-15.598328,3.0581624,3072
19.380408,-15.059265,2.9834689,3072
21.548988,-14.808656,3.037461,3072
23.132065,-14.519163,2.9590165,3072
24.468141,-14.399364,2.9943832,3072
25.661927,-14.253684,2.9848628,3072
26.751623,-14.234477,2.9986574,3072
27.777329,-14.023622,3.0538854,3072
28.769313,-14.050473,3.0374557,3072
29.730896,-13.894529,3.0936068,3072
30.702764,-13.866195,3.0900503,3072
31.615521,-13.819159,3.1106579,3072
32.528453,-13.813192,3.0915823,3072
33.456999,-13.679589,3.0290653,3072
34.367987,-13.752523,3.0888586,3072
35.312236,-13.649226,3.1280823,3072
36.285512,-13.609195,3.1272933,3072
37.254378,-13.680741,3.1019633,3072
38.247839,-13.758911,3.1977813,3072
39.270625,-13.709381,3.1168271,3072
40.323374,-13.741862,3.2176106,3072
41.402204,-13.737497,3.1559776,3072
42.505644,-13.864964,3.1547519,3072
43.633303,-13.821177,3.0644956,3072
44.808747,-13.853164,3.1114504,3072
46.015024,-13.927103,3.0465356,3072
47.229528,-13.856113,3.068174,3072
48.459043,-13.74153,2.9297746,3072
49.703905,-13.754788,2.9809181,3072
50.964921,-13.715408,3.0118055,3072
52.275724,-13.645499,2.8602744,3072
53.627486,-13.534636,2.9214243,3072
55.036883,-13.409707,2.8274608,3072
56.50309,-13.306012,2.7801215,3072
58.048968,-13.076591,2.8164814,3072
59.717732,-12.867999,2.7468976,3072
61.621629,-12.692943,2.7250448,3072
63.865707,-12.286521,2.7723066,3072
66.852098,-11.904367,2.6307106,3072
72.959439,-10.869883,2.604387,3072
