step,E_raw,E_clip,stderr,var
50,3.0266095,3.0329714,0.0016027855,0.001392556
126,3.0151494,3.021296,0.0022941491,0.0019601339
317,3.0034747,3.011119,0.0005611829,0.00015095398
800,3.0001185,2.9989887,8.4751715e-05,3.8242688e-06
1600,3.0006389,2.9992351,3.699653e-05,3.0127234e-06
