step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
50,0.99951266,0.24711225,9.6216399e+11,1.0533377,159
126,0.99944887,0.089147522,9.9589111e+11,1.0445488,151
317,0.9997555,0.21350469,9.6426839e+11,1.0749368,169
800,0.99908047,0.10191342,9.9058132e+11,1.1245475,166
1600,0.98341336,0.12543513,9.8319914e+11,1.1207163,176
