r,J_learned,J_learned_std,count
14.965433,112.91292,2.9541342,3072
19.078792,113.79332,2.9285494,3072
21.179641,114.08437,2.9404288,3072
22.849291,114.31952,2.974902,3072
24.269437,114.44371,3.0062081,3072
25.530556,114.49398,3.0016319,3072
26.674733,114.59838,2.9988769,3072
27.74052,114.84472,2.9806137,3072
28.787075,114.7368,3.0595241,3072
29.843063,114.78956,3.1061799,3072
30.86422,114.84899,2.977253,3072
31.903583,114.83044,3.0058194,3072
32.934555,114.77882,3.1196198,3072
33.964584,114.75677,3.1390457,3072
35.010402,114.6863,3.0752466,3072
36.078962,114.70276,3.1292458,3072
37.114044,114.74968,3.1589878,3072
38.182362,114.59507,3.1459924,3072
39.264777,114.57825,3.0650154,3072
40.301795,114.62029,3.0230319,3072
41.344291,114.65553,3.055511,3072
42.403916,114.71735,2.9659787,3072
43.4647,114.64371,3.0091068,3072
44.528567,114.76445,3.0144381,3072
45.583415,114.77586,2.9634106,3072
46.644045,114.79047,2.9145214,3072
47.704734,114.89381,2.9474105,3072
48.768551,114.93918,2.9838853,3072
49.894161,115.07487,2.9259105,3072
51.049561,115.09765,2.9613319,3072
52.235158,115.23645,2.8732498,3072
53.499552,115.2583,2.8830289,3072
54.822065,115.45085,2.8427841,3072
56.236027,115.51869,2.8148881,3072
57.770298,115.5913,2.8391979,3072
59.494341,115.88071,2.7892042,3072
61.477144,115.93895,2.7489188,3072
63.801038,116.28866,2.6998718,3072
66.900992,116.56893,2.6499819,3072
73.202425,117.65587,2.5158031,3072
