step,E_raw,E_clip,stderr,var
187,0.78692842,0.78689534,0.0023183078,0.0049509787
472,0.73451872,0.73451872,0.0016889896,0.0020488264
1189,0.69758181,0.69758181,0.00034317881,0.00019495408
3000,0.69460047,0.69465437,0.00036151747,0.00012444942
4000,0.69427099,0.69439895,0.00014440253,0.00010848772
