step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
187,1,0.13904762,236171.02,4.3064779,511
472,1,0.11608826,250655.01,4.0048223,511
1189,1,0.16297571,216483.33,4.108374,511
3000,1,0.13652056,177370.32,4.1319397,511
4000,1,0.063089394,596587.83,4.3879999,1023
