r,J_learned,J_learned_std,count
1.3002445,109.4584,2.5627222,6759
1.9900498,109.78224,2.5076996,6758
2.3727029,109.86997,2.5730563,6759
2.6745807,109.84157,2.5862806,6758
2.9361765,109.89548,2.5671541,6758
3.1687427,109.93387,2.5934869,6759
3.3849058,109.90035,2.6024733,6758
3.5911163,109.97816,2.5879968,6758
3.7842709,110.00623,2.5640777,6759
3.9672537,110.00786,2.5505046,6758
4.1492382,109.97678,2.5671893,6759
4.3282243,110.03167,2.5678632,6758
4.5063378,110.04133,2.567655,6758
4.682875,110.06477,2.5336755,6759
4.8582955,110.10799,2.538969,6758
5.0314007,110.08785,2.5662068,6758
5.2036539,110.09944,2.5601864,6759
5.3809003,110.12349,2.5376187,6758
5.5583049,110.14066,2.5542457,6759
5.7357265,110.16553,2.5968024,6758
5.913466,110.19292,2.5137512,6758
6.0926043,110.11769,2.5718243,6759
6.2758653,110.14409,2.5800219,6758
6.4648231,110.17661,2.5315016,6758
6.6582957,110.20022,2.5507471,6759
6.853607,110.22672,2.5182034,6758
7.0520707,110.2729,2.5524436,6759
7.2625927,110.26942,2.5385782,6758
7.4745535,110.29026,2.5518233,6758
7.695614,110.30069,2.517844,6759
7.9256669,110.36635,2.5232085,6758
8.1687809,110.36306,2.5179121,6758
8.4238075,110.37873,2.4907927,6759
8.6991718,110.46831,2.5227382,6758
8.9960633,110.5531,2.4884073,6759
9.3215579,110.64646,2.4709815,6758
9.697272,110.82559,2.4131188,6758
10.156228,110.95869,2.3779599,6759
10.768137,111.30379,2.3372889,6758
11.982734,111.9517,2.3246818,6759
