step,E_raw,E_clip,stderr,var
75,0.44084822,0.44083752,7.5505936e-06,5.15232e-08
159,0.44082719,0.44082385,7.5689086e-06,5.7309266e-08
335,0.44073065,0.44083875,8.4545254e-06,5.5067772e-08
709,0.44080682,0.44082807,7.3741543e-06,4.2230094e-08
1500,0.44083014,0.44083154,6.212155e-06,4.123071e-08
