step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
75,1,0.10893291,183263.07,3.9663066,255
159,1,0.13552373,127341.96,4.0053638,255
335,1,0.073683972,145740.16,4.0138014,255
709,1,0.094010341,134450.28,4.0737277,255
1500,1,0.21022308,132214.57,4.0821674,255
