r,J_learned,J_learned_std,count
2.5349143,34.183187,1.7081505,3072
3.6465386,34.626522,1.7194749,3072
4.244374,34.751359,1.7559403,3072
4.6952178,34.861801,1.7340994,3072
5.0895893,34.960719,1.7582392,3072
5.4302292,35.027828,1.7581185,3072
5.7402422,35.044206,1.7550377,3072
6.0344531,35.101916,1.7761947,3072
6.3124574,35.058981,1.7625695,3072
6.5776583,35.114947,1.7867316,3072
6.8327624,35.118038,1.7906261,3072
7.0855827,35.150795,1.8110322,3072
7.3351198,35.163555,1.8126313,3072
7.5816036,35.268298,1.7846708,3072
7.8192611,35.225819,1.8332991,3072
8.058466,35.287368,1.7971615,3072
8.2989892,35.327971,1.8110167,3072
8.5368321,35.266736,1.7842994,3072
8.7766122,35.249078,1.7465389,3072
9.0136595,35.274173,1.79202,3072
9.2571408,35.247056,1.7792327,3072
9.5044266,35.367361,1.7834883,3072
9.7515866,35.338741,1.8152655,3072
10.002854,35.316881,1.7559365,3072
10.257156,35.36694,1.7720579,3072
10.512918,35.418002,1.7199511,3072
10.779249,35.419606,1.7614492,3072
11.057398,35.47531,1.699343,3072
11.346846,35.468072,1.7111507,3072
11.645953,35.528281,1.6685253,3072
11.955368,35.607039,1.6705883,3072
12.288609,35.628981,1.6846314,3072
12.629255,35.777965,1.5990675,3072
13.006995,35.748023,1.6615045,3072
13.426043,35.892227,1.6005974,3072
13.892078,35.989938,1.5899014,3072
14.422437,36.130302,1.5974901,3072
15.079286,36.336781,1.5569632,3072
15.960156,36.58006,1.5310048,3072
17.865123,37.191969,1.4789732,3072
