r,J_learned,J_learned_std,count
1.1534178,17.584128,1.3116969,3072
1.751044,17.886507,1.3205476,3072
2.0800484,17.957103,1.2959816,3072
2.3388837,18.053058,1.3099171,3072
2.5601896,18.133557,1.3042287,3072
2.7521196,18.144711,1.3211169,3072
2.9239168,18.161501,1.3019397,3072
3.0842677,18.220699,1.3225554,3072
3.2432275,18.256488,1.339403,3072
3.3880168,18.271213,1.3457567,3072
3.5256367,18.284995,1.348917,3072
3.6652154,18.283046,1.3405458,3072
3.7980335,18.311792,1.3280871,3072
3.9302389,18.328605,1.3532239,3072
4.0599515,18.309268,1.3421398,3072
4.1901825,18.324261,1.3517781,3072
4.3207044,18.3458,1.3237618,3072
4.4476154,18.368075,1.3366788,3072
4.5762193,18.368506,1.2762182,3072
4.7055219,18.399777,1.3129329,3072
4.8383348,18.417646,1.3130258,3072
4.9694171,18.403167,1.3086207,3072
5.1019254,18.443619,1.2840689,3072
5.2324716,18.471801,1.3054092,3072
5.3674841,18.460552,1.2741202,3072
5.5102758,18.499762,1.2590386,3072
5.6590545,18.527465,1.2294908,3072
5.8044233,18.566425,1.2386472,3072
5.9597134,18.56756,1.2348598,3072
6.1172076,18.631578,1.2143081,3072
6.2793288,18.731515,1.1937379,3072
6.4565962,18.727457,1.2216173,3072
6.6439584,18.775368,1.1794155,3072
6.8533031,18.801579,1.1838252,3072
7.0830316,18.916736,1.1676507,3072
7.3381888,18.985096,1.1233574,3072
7.6372971,19.069118,1.1233676,3072
8.0061236,19.196169,1.1077402,3072
8.5140531,19.431353,1.0658026,3072
9.5766916,19.849308,1.025803,3072
