step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
187,1,0.17312422,4483960.8,9.1154276,1023
472,1,0.20017213,2610041.4,11.046824,1023
1189,1,0.23938217,2215838,11.639047,1023
3000,1,0.21940755,1059774.2,13.441268,1023
4000,1,0.11097833,6245039.3,15.719511,2047
