step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
75,0.99996878,0.43416229,9.8183496e+11,4.3565471,597
159,0.99987427,0.53902337,9.9661389e+11,4.4368565,601
335,0.9998574,0.19534597,9.6377912e+11,4.2171361,589
709,0.99991764,0.3150355,9.9278098e+11,4.3544416,489
1500,0.99993845,0.27679945,9.8807831e+11,4.2961165,465
