step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
25,0.99862419,0.95221012,6.5503792e+11,1.0075721,1023
63,1,0.10522086,1.3887886e+09,2.3483316,1023
159,0.99949158,0.086255338,1.2898547e+10,2.1498684,1023
400,1,0.1003408,4.0465376e+08,3.033188,1023
720,1,0.039961023,7.200527e+09,3.5949977,2047
