r,J_learned,J_learned_std,count
15.462754,63.093759,3.0009124,3072
19.616443,63.868364,3.002305,3072
21.687574,64.204672,2.9286667,3072
23.273587,64.205779,3.0030654,3072
24.592243,64.44212,3.0539563,3072
25.764898,64.602139,2.9893491,3072
26.862898,64.686091,3.012131,3072
27.894341,64.768228,3.054416,3072
28.892049,64.889577,3.0657278,3072
29.836174,64.828379,3.054561,3072
30.750841,65.100343,3.0927098,3072
31.64074,65.100068,3.1325242,3072
32.552888,65.103772,3.0513986,3072
33.439997,65.154067,3.1099456,3072
34.339647,65.190684,3.1593108,3072
35.278273,65.261455,3.0972725,3072
36.212047,65.281402,3.1540898,3072
37.16023,65.303254,3.2767056,3072
38.139549,65.274267,3.1290059,3072
39.134922,65.213195,3.1695334,3072
40.178229,65.21062,3.2238739,3072
41.255913,65.233083,3.1834515,3072
42.345985,65.194153,3.1673702,3072
43.518014,65.014456,3.2101912,3072
44.715893,65.015509,3.2261209,3072
45.940697,64.92864,3.1535996,3072
47.224628,65.001435,3.1095756,3072
48.518873,64.998411,3.1004667,3072
49.796875,65.03416,2.9508036,3072
51.103994,65.176056,2.9755551,3072
52.438352,65.11118,2.9133554,3072
53.800758,65.333571,2.9201144,3072
55.21037,65.422933,2.9029694,3072
56.6692,65.520386,2.9003359,3072
58.203179,65.77898,2.7695794,3072
59.870075,66.094009,2.8244533,3072
61.781853,66.174283,2.8053844,3072
64.086899,66.624266,2.7640239,3072
67.120667,67.020584,2.7106606,3072
73.224047,68.105851,2.7347177,3072
