step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
62,0.86728143,0.078952441,9.7947762e+11,1.928467,925
157,0.8486504,0.13010433,9.7661232e+11,2.0821394,904
396,0.85957638,0.043280676,9.7037948e+11,2.0533528,946
1000,0.91519392,0.065077461,9.8655476e+11,2.4165536,1022
1600,0.73540719,0.049029811,9.9851222e+11,2.4397933,1392
