r,J_learned,J_learned_std,count
14.061749,96.995945,2.8968802,3072
18.363049,97.54103,2.8863714,3072
20.533865,97.884205,2.8980497,3072
22.238034,98.149775,2.9289183,3072
23.646138,98.236372,2.894932,3072
24.929985,98.346365,2.8677961,3072
26.123323,98.419284,3.0249553,3072
27.216376,98.548064,2.9586342,3072
28.275652,98.458043,2.9604882,3072
29.319306,98.500451,2.964282,3072
30.349688,98.524866,3.0535573,3072
31.372106,98.53697,3.0627191,3072
32.376979,98.600094,3.0470148,3072
33.377338,98.530971,3.0431738,3072
34.386802,98.642079,3.0261646,3072
35.4132,98.464962,3.0227032,3072
36.410611,98.548422,2.9658239,3072
37.435739,98.54197,2.9536692,3072
38.453209,98.448174,3.0012816,3072
39.469649,98.499012,3.0228981,3072
40.474918,98.511039,3.0651553,3072
41.514971,98.462044,2.9588001,3072
42.543313,98.549705,2.9201641,3072
43.592048,98.545755,2.8494312,3072
44.639396,98.604184,2.8860535,3072
45.693905,98.692061,2.872486,3072
46.770207,98.625755,2.9252428,3072
47.868092,98.749918,2.8803488,3072
48.942729,98.892272,2.8493607,3072
50.064426,98.978669,2.7957199,3072
51.221811,99.047013,2.8601863,3072
52.426419,99.122337,2.7918753,3072
53.653057,99.20965,2.8801846,3072
54.948881,99.363166,2.7414161,3072
56.331756,99.44182,2.8269613,3072
57.931409,99.60512,2.7415953,3072
59.724476,99.936863,2.6607982,3072
61.938237,100.1038,2.7147585,3072
64.842177,100.46247,2.7014595,3072
70.800348,101.38827,2.5925664,3072
