r,J_learned,J_learned_std,count
0.43156526,4.7868486,0.82103142,3072
0.71788694,4.9209261,0.8240811,3072
0.88167467,4.9980307,0.84328853,3072
1.0098604,5.0081245,0.84302507,3072
1.1183027,5.0468608,0.84779337,3072
1.2179382,5.0694053,0.82966891,3072
1.3063443,5.0979233,0.82573038,3072
1.3872111,5.0934537,0.85165947,3072
1.4619435,5.1123197,0.83906492,3072
1.5335973,5.1363928,0.82987011,3072
1.603125,5.1478559,0.83288093,3072
1.6713251,5.1357027,0.8454966,3072
1.737872,5.1482011,0.82237117,3072
1.8034809,5.1669015,0.83370797,3072
1.8673214,5.2058514,0.8458897,3072
1.9287842,5.2059667,0.86154195,3072
1.9885952,5.1965638,0.84007659,3072
2.0502912,5.2075922,0.85343987,3072
2.1096236,5.2609055,0.81169069,3072
2.1703526,5.2354369,0.82529978,3072
2.2308818,5.2349458,0.82104832,3072
2.292853,5.2635062,0.82387084,3072
2.3545648,5.27866,0.81240687,3072
2.4179225,5.2935493,0.79042528,3072
2.4831405,5.3095761,0.78513457,3072
2.5486229,5.3263529,0.8026623,3072
2.6167658,5.3591339,0.80634658,3072
2.6868023,5.3822741,0.783772,3072
2.7596928,5.4111379,0.78624343,3072
2.8374947,5.4247543,0.76050387,3072
2.9186992,5.44976,0.75350094,3072
3.0055807,5.4824254,0.7565608,3072
3.0977244,5.5289085,0.73760101,3072
3.1972372,5.5421735,0.73846978,3072
3.3082484,5.6013112,0.73232951,3072
3.4340841,5.6621369,0.70451355,3072
3.5799093,5.743201,0.70487503,3072
3.7564005,5.8235402,0.6853823,3072
4.0015513,5.9471003,0.65715905,3072
4.5390795,6.2460432,0.66942197,3072
