step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
31,0.89438948,0.34479517,9.9571092e+11,1.0701968,930
78,0.91819005,0.07721943,8.8510849e+11,1.2457693,1023
198,0.92495475,0.079213621,2.669437e+11,1.3043044,1023
500,0.99704687,0.052925902,1.4672523e+10,1.3000124,1023
820,0.93221843,0.0078386744,2.2576861e+11,1.2538717,2047
