step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
75,0.99992949,0.32301633,9.8278224e+11,2.1980647,869
159,0.99896815,0.30443161,9.8435052e+11,1.9979765,854
335,0.99991384,0.2007337,9.8921581e+11,2.007443,861
709,0.99987634,0.63364824,9.8724975e+11,1.9837087,814
1500,0.99983701,0.20323503,9.9872875e+11,1.8710933,787
