step,E_raw,E_clip,stderr,var
31,3.5669576,3.5668028,0.0018094154,0.0035245471
78,3.5591222,3.5593885,0.0014037923,0.0020588981
198,3.5577515,3.557871,0.0014009922,0.0017463737
500,3.5581001,3.5589746,0.0016078099,0.0021518199
820,3.5587274,3.5589419,0.00050772728,0.0018633469
