step,E_raw,E_clip,stderr,var
41,2.1552126,2.155367,0.00083341675,0.00064517637
78,2.1569821,2.1569411,0.00074109159,0.00075020413
147,2.1554026,2.1554147,0.00088638871,0.00066190768
279,2.1548034,2.154822,0.00083998318,0.00069049426
528,2.1536272,2.1536666,0.00073390871,0.00053479518
1000,2.1532709,2.1532825,0.00053011761,0.00037928193
1450,2.1536409,2.1536279,0.00016198808,0.00029768994
