step,E_raw,E_clip,stderr,var
31,20.214727,20.210156,0.015825457,0.28940805
78,20.186531,20.185379,0.014085385,0.16750095
198,20.188407,20.189418,0.009385991,0.11706464
500,20.165588,20.166078,0.009136405,0.071673716
820,20.159223,20.16621,0.0021962889,0.059937098
