r,J_learned,J_learned_std,count
0.44758156,14.141391,0.84690389,3072
0.72705533,14.280119,0.83819887,3072
0.89054274,14.331566,0.8536506,3072
1.0187909,14.384844,0.83771275,3072
1.1271592,14.458519,0.84246288,3072
1.222187,14.493125,0.86765661,3072
1.3065667,14.484847,0.85133615,3072
1.3863941,14.498358,0.86108975,3072
1.4625452,14.492252,0.85560488,3072
1.5363037,14.511587,0.83866138,3072
1.6061357,14.506155,0.86524878,3072
1.6727916,14.521401,0.85012451,3072
1.7387496,14.550813,0.84946206,3072
1.8024955,14.540171,0.84356524,3072
1.8656412,14.548659,0.85674802,3072
1.9267068,14.586294,0.84492458,3072
1.9876152,14.613615,0.82061131,3072
2.047904,14.607487,0.82477512,3072
2.1089068,14.601682,0.82083609,3072
2.171169,14.623719,0.8419755,3072
2.2347084,14.666137,0.81761599,3072
2.2977284,14.649036,0.83604526,3072
2.3603125,14.663047,0.8077203,3072
2.4231732,14.686256,0.82408171,3072
2.4897188,14.701427,0.82308291,3072
2.5561822,14.728108,0.79886684,3072
2.624215,14.714436,0.79174887,3072
2.6953056,14.742717,0.7901307,3072
2.7690221,14.788178,0.7814592,3072
2.8460674,14.820748,0.77392741,3072
2.9262674,14.828669,0.75934964,3072
3.0107817,14.862356,0.75497566,3072
3.1025433,14.900289,0.7381818,3072
3.2027693,14.934408,0.7341338,3072
3.3132993,14.971451,0.70419781,3072
3.4346,15.053708,0.71771066,3072
3.5816826,15.125384,0.69681297,3072
3.762362,15.215079,0.67917558,3072
4.0122728,15.30826,0.65730501,3072
4.5601372,15.622223,0.64327122,3072
