step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
31,0.96952351,0.10758418,2.6042846e+11,3.3802991,1023
78,0.98916226,0.072810882,7.9876728e+10,3.754969,1023
198,0.99456619,0.30409023,4.3209204e+10,3.3775128,1023
500,1,0.056819755,1.8347978e+09,3.1743777,1023
820,0.99837438,0.070975313,3.4177425e+10,3.0552108,2047
