index,eigenvalue
1,117.21983
2,17.301408
3,15.763414
4,8.6206294
5,7.4499916
6,6.9491118
7,6.5846009
8,5.2784571
9,4.8551065
10,4.6930478
11,4.1400791
12,3.9501097
13,3.2249918
14,2.3468949
15,2.2445974
16,2.162413
17,1.9448534
18,1.7770197
19,1.5700764
20,1.4740099
21,1.3551197
22,1.2652254
23,1.2366995
24,1.1977796
25,1.1185208
26,1.0022953
27,0.98800608
28,0.98214414
29,0.88199808
30,0.84156872
31,0.79348927
32,0.77925572
33,0.71639017
34,0.70692095
35,0.64096687
36,0.59253342
37,0.57499506
38,0.55199398
39,0.52890419
40,0.51342704
41,0.50887595
42,0.48391316
43,0.47491692
44,0.45606555
45,0.44097698
46,0.43654182
47,0.40906797
48,0.39594594
49,0.38726206
50,0.37996241
51,0.3727209
52,0.35079123
53,0.32864351
54,0.31996004
55,0.31785256
56,0.3030849
57,0.29915053
58,0.27422209
59,0.26668606
60,0.26164531
61,0.25685878
62,0.2447382
63,0.23806193
64,0.2330105
65,0.22968904
66,0.21911666
67,0.21679881
68,0.21043435
69,0.2024657
70,0.19538945
71,0.19453151
72,0.19070824
73,0.18619348
74,0.18183215
75,0.1781203
76,0.17527734
77,0.17073598
78,0.16856817
79,0.16450422
80,0.16249884
81,0.16103682
82,0.15878975
83,0.15444682
84,0.15282194
85,0.14894859
86,0.1457282
87,0.1439343
88,0.14210709
89,0.13838479
90,0.1359071
91,0.13381779
92,0.13116649
93,0.12875206
94,0.12584064
95,0.12366887
96,0.12210469
97,0.11962811
98,0.11729333
99,0.11381106
100,0.11088469
101,0.10949068
102,0.10774089
103,0.10579342
104,0.10430833
105,0.10349217
106,0.10180073
107,0.10052025
108,0.097676274
109,0.096335998
110,0.094429476
111,0.092138611
112,0.090964037
113,0.090436248
114,0.090108297
115,0.089173161
116,0.088094554
117,0.086969452
118,0.08413535
119,0.083776531
120,0.08270205
121,0.081457995
122,0.080480015
123,0.078763287
124,0.077875731
125,0.077066947
126,0.075846022
127,0.074899912
128,0.074539326
129,0.072571586
130,0.072191265
131,0.070377239
132,0.069840612
133,0.069316267
134,0.068703574
135,0.067741032
136,0.067011031
137,0.065905494
138,0.0646635
139,0.064050543
140,0.062996818
141,0.062405284
142,0.062108953
143,0.061296077
144,0.059732834
145,0.059534273
146,0.058453207
147,0.058011312
148,0.057095716
149,0.057051991
150,0.056384057
151,0.055778582
152,0.055206212
153,0.054514718
154,0.054325997
155,0.053727004
156,0.053601581
157,0.052869509
158,0.051967046
159,0.0512614
160,0.05088107
161,0.050157319
162,0.048930951
163,0.04886914
164,0.048435697
165,0.047902675
166,0.047495741
167,0.046533181
168,0.046141887
169,0.045872318
170,0.045490991
171,0.045069331
172,0.044612123
173,0.044408005
174,0.043468808
175,0.043369053
176,0.042386268
177,0.042276051
178,0.042037109
179,0.0416095
180,0.041066943
181,0.040746952
182,0.039906036
183,0.039637128
184,0.039486987
185,0.038841047
186,0.038688928
187,0.038432879
188,0.037834245
189,0.037625709
190,0.037474816
191,0.036656569
192,0.036347252
193,0.035945957
194,0.035753043
195,0.03545922
196,0.035202638
197,0.034486888
198,0.034350577
199,0.033970583
200,0.033720174
201,0.033445176
202,0.032882018
203,0.032617697
204,0.032330313
205,0.031731826
206,0.031312032
207,0.031243989
208,0.031186388
209,0.030881894
210,0.030546321
211,0.030078247
212,0.029955261
213,0.029781984
214,0.029635939
215,0.029138807
216,0.028751485
217,0.028650649
218,0.028530238
219,0.028228398
220,0.027883385
221,0.027367676
222,0.027142585
223,0.026977889
224,0.026861185
225,0.026755966
226,0.026399421
227,0.026203091
228,0.026110744
229,0.02579962
230,0.025730534
231,0.025681836
232,0.025256083
233,0.025154746
234,0.024864374
235,0.024683427
236,0.024661688
237,0.024566428
238,0.02418102
239,0.024064872
240,0.024023557
241,0.0237451
242,0.023618439
243,0.023475478
244,0.023242123
245,0.023078563
246,0.022731692
247,0.022685161
248,0.022521216
249,0.022367729
250,0.02212083
251,0.021876423
252,0.021779645
253,0.021602607
254,0.021485721
255,0.021397308
256,0.021185095
257,0.020979545
258,0.020942978
259,0.020847736
260,0.020679409
261,0.020578281
262,0.020314747
263,0.020098306
264,0.019994163
265,0.019807983
266,0.019632733
267,0.019526905
268,0.019482503
269,0.019339063
270,0.019207804
271,0.019082946
272,0.018979233
273,0.018825054
274,0.01872236
275,0.018673638
276,0.018481272
277,0.018242132
278,0.018155428
279,0.01803653
280,0.017894223
281,0.017812942
282,0.017761654
283,0.017602534
284,0.017340166
285,0.017274201
286,0.017223188
287,0.017064827
288,0.017026293
289,0.016922513
290,0.016700736
291,0.016695599
292,0.016571713
293,0.016479335
294,0.016351183
295,0.016237238
296,0.016144389
297,0.016051687
298,0.015766973
299,0.015719033
300,0.015610429
301,0.015492627
302,0.015445206
303,0.015358794
304,0.015227693
305,0.015068594
306,0.014972712
307,0.014903868
308,0.014699734
309,0.014585967
310,0.014578954
311,0.014436761
312,0.014303983
313,0.014279393
314,0.014209483
315,0.014160117
316,0.014097918
317,0.013958865
318,0.013833459
319,0.013751245
320,0.013657037
321,0.013582195
322,0.013558414
323,0.013493557
324,0.013410651
325,0.013254093
326,0.013185005
327,0.013070386
328,0.012971204
329,0.012886224
330,0.012816039
331,0.012704696
332,0.012685297
333,0.012619923
334,0.012500936
335,0.012461996
336,0.012431095
337,0.012225366
338,0.012209243
339,0.012176388
340,0.01205187
341,0.011979552
342,0.011860854
343,0.011816652
344,0.011789047
345,0.011702796
346,0.011647757
347,0.011536992
348,0.011489748
349,0.011378607
350,0.011288813
351,0.011203807
352,0.011191002
353,0.011085788
354,0.011029846
355,0.010983355
356,0.010955438
357,0.010854528
358,0.010788949
359,0.010698824
360,0.010692512
361,0.010673764
362,0.010526541
363,0.010480197
364,0.010471286
365,0.010351562
366,0.010260177
367,0.010238368
368,0.010186214
369,0.010146461
370,0.010029065
371,0.009992093
372,0.0099584082
373,0.009927302
374,0.0098469702
375,0.009786527
376,0.0097257534
377,0.009700821
378,0.0096073797
379,0.0095622314
380,0.0095296566
381,0.0094302305
382,0.0094170186
383,0.0093646695
384,0.0092962972
385,0.0092639172
386,0.0091902074
387,0.0091317874
388,0.0091182508
389,0.0090484194
390,0.0089952639
391,0.0089450733
392,0.0089013391
393,0.0088420012
394,0.008820749
395,0.0087549306
396,0.0087294005
397,0.0086257803
398,0.0085931143
399,0.0085634892
400,0.0085285565
401,0.0084721557
402,0.0084418021
403,0.0084154927
404,0.0083416263
405,0.0083213841
406,0.0082626756
407,0.0082360472
408,0.0081826877
409,0.0081223794
410,0.0081151127
411,0.0080243289
412,0.0080039571
413,0.0079775895
414,0.0078878263
415,0.0078715376
416,0.0078349317
417,0.0077504445
418,0.0077182032
419,0.0076807281
420,0.0076190919
421,0.0076127301
422,0.007592639
423,0.0075230342
424,0.0074897776
425,0.0074512809
426,0.0074220203
427,0.0074084104
428,0.0073754831
429,0.0073499497
430,0.0072486929
431,0.0071806933
432,0.0071515943
433,0.0071455983
434,0.0071392299
435,0.0070766791
436,0.0070276994
437,0.0069948957
438,0.0069544992
439,0.0069318331
440,0.0068990453
441,0.0068720895
442,0.0068366949
443,0.0067942654
444,0.0067640445
445,0.0067488019
446,0.0067006236
447,0.0066838879
448,0.0066416913
449,0.0066078402
450,0.0065654177
451,0.0065039451
452,0.0064946123
453,0.0064572551
454,0.0064395011
455,0.0064203485
456,0.0063752783
457,0.0063280163
458,0.0063052484
459,0.006289395
460,0.0062590803
461,0.0061934324
462,0.0061802356
463,0.0061256373
464,0.0061181214
465,0.0060637161
466,0.0060399319
467,0.0060127627
468,0.0060003771
469,0.0059697639
470,0.0059490547
471,0.005903748
472,0.0058786658
473,0.0058644031
474,0.0058445135
475,0.005804154
476,0.0057692295
477,0.0057541185
478,0.0057176704
479,0.0056879106
480,0.0056727867
481,0.0056161455
482,0.0055992289
483,0.0055682732
484,0.0055548234
485,0.0055267539
486,0.0055146503
487,0.0054930288
488,0.0054722743
489,0.0054200778
490,0.0054013102
491,0.0053951564
492,0.0053569695
493,0.0053473453
494,0.0053220437
495,0.0053069993
496,0.0052680418
497,0.0052176864
498,0.0051745812
499,0.0051729231
500,0.0051101003
501,0.0050943153
502,0.0050711104
503,0.0050458211
504,0.0050425485
505,0.0050045371
506,0.0049869897
507,0.0049486883
508,0.0049341665
509,0.0049183527
510,0.0049092143
511,0.0048922752
512,0.0048677537
513,0.0048422033
514,0.0048209394
515,0.0048075614
516,0.0047911064
517,0.0047721051
518,0.0047315157
519,0.0047215963
520,0.0046815617
521,0.0046697819
522,0.0046664107
523,0.0046441203
524,0.0046354557
525,0.0046056066
526,0.0045892669
527,0.0045483544
528,0.0045438944
529,0.004535347
530,0.0045154932
531,0.0044789641
