r,J_learned,J_learned_std,count
15.234449,102.6435,3.0289564,3072
19.254187,103.23879,3.031812,3072
21.389127,103.52695,3.0371925,3072
23.002871,103.84132,3.0811768,3072
24.364601,103.95935,3.0390488,3072
25.584877,104.05619,3.0881077,3072
26.711977,104.15529,3.0585266,3072
27.787575,104.20926,3.1290721,3072
28.817706,104.22098,3.1714914,3072
29.811215,104.37057,3.0850311,3072
30.78761,104.47077,3.1095668,3072
31.779362,104.43891,3.1946995,3072
32.772918,104.4876,3.0792897,3072
33.747842,104.53216,3.100634,3072
34.732677,104.45659,3.1271814,3072
35.755392,104.43952,3.1402333,3072
36.768048,104.4704,3.1683358,3072
37.804231,104.48021,3.161381,3072
38.857845,104.46915,3.1768486,3072
39.914504,104.38577,3.2147701,3072
40.980412,104.45188,3.1547704,3072
42.058353,104.30779,3.1659818,3072
43.142376,104.39542,3.121775,3072
44.240653,104.35954,3.0888252,3072
45.332424,104.4193,3.0801173,3072
46.461181,104.3644,3.1262866,3072
47.608637,104.49679,3.0455098,3072
48.765206,104.50741,2.9509789,3072
49.950267,104.58905,3.0671572,3072
51.151649,104.71938,2.9668556,3072
52.371744,104.82358,2.9302665,3072
53.655543,104.8232,2.9369491,3072
54.981756,105.07833,2.899499,3072
56.39285,105.19073,2.8889336,3072
57.912473,105.36334,2.8821237,3072
59.571383,105.36454,2.9008928,3072
61.451712,105.65345,2.912821,3072
63.730362,105.95506,2.7989458,3072
66.818692,106.44653,2.7304832,3072
73.254449,107.4335,2.7338285,3072
