step,E_raw,E_clip,stderr,var
125,20.177449,20.177449,0.013492302,0.076024379
236,20.176564,20.171764,0.013479179,0.080986317
446,20.185592,20.187157,0.01388053,0.077006544
841,20.182148,20.1774,0.010947883,0.051528912
1589,20.151443,20.149754,0.0078916424,0.032878075
3000,20.155698,20.161152,0.0051714027,0.01366274
5000,20.153586,20.155486,0.0016690842,0.010923006
