r,J_learned,J_learned_std,count
24.118318,210.03467,4.0679573,3072
28.632032,210.75362,4.1081613,3072
31.034135,210.85448,4.0738709,3072
32.93871,211.29131,4.1604888,3072
34.631898,211.42427,4.1572073,3072
36.163885,211.57656,4.2695047,3072
37.614642,211.64858,4.1976251,3072
38.979725,211.70232,4.2233658,3072
40.289292,211.88909,4.183332,3072
41.650686,211.95034,4.238647,3072
43.019415,211.99077,4.2274654,3072
44.390546,212.12538,4.2361599,3072
45.75194,212.10759,4.1966715,3072
47.158738,211.91356,4.2828212,3072
48.597765,211.9759,4.2347103,3072
50.069787,212.0995,4.2122101,3072
51.561264,211.92889,4.3806827,3072
53.044055,211.867,4.2922974,3072
54.583666,211.75756,4.2783152,3072
56.098697,211.64088,4.2559458,3072
57.611782,211.59448,4.2421419,3072
59.131988,211.84131,4.2605747,3072
60.614502,211.50749,4.2110669,3072
62.072529,211.60207,4.2976173,3072
63.529617,211.58112,4.1879099,3072
64.970976,211.709,4.1595976,3072
66.392002,211.78929,4.1201748,3072
67.862076,211.85617,4.2316267,3072
69.341114,211.89535,4.2000771,3072
70.835284,211.96111,4.1095272,3072
72.344415,212.14217,4.1246173,3072
73.907172,212.11856,4.1074153,3072
75.542488,212.33513,4.0333693,3072
77.222404,212.58911,4.143389,3072
79.078354,212.64036,3.9908459,3072
81.126489,212.76332,4.0303982,3072
83.410466,212.97723,3.9733744,3072
86.096349,213.35782,3.9185754,3072
89.599285,213.93379,3.840383,3072
96.687286,215.26339,3.7049664,3072
