r,J_learned,J_learned_std,count
0.43350414,10.932911,0.84452249,768
0.72343906,11.127402,0.82146315,768
0.89109493,11.132075,0.86066828,768
1.0184899,11.2003,0.86487424,768
1.1265185,11.232462,0.81977659,768
1.2229834,11.248604,0.85467588,768
1.3112829,11.301907,0.83352692,768
1.3892864,11.265892,0.85372207,768
1.4676423,11.30174,0.82508749,768
1.5423898,11.300745,0.87311634,768
1.6120025,11.245482,0.84521041,768
1.6767961,11.289276,0.82185893,768
1.7422851,11.348452,0.83295588,768
1.8085451,11.368314,0.85952639,768
1.8724946,11.439877,0.84322004,768
1.9337056,11.367048,0.78897185,768
1.9951289,11.35447,0.84816219,768
2.0533257,11.375891,0.81445512,768
2.1131497,11.424515,0.78875937,768
2.1738231,11.412939,0.87049231,768
2.2339342,11.456614,0.8324776,768
2.2925289,11.498515,0.82164392,768
2.355308,11.464444,0.82249,768
2.4196117,11.463754,0.78600498,768
2.4841895,11.528495,0.77950116,768
2.5490462,11.562352,0.76900973,768
2.6173784,11.487073,0.7849099,768
2.6875728,11.54067,0.79992251,768
2.7635647,11.537943,0.78907921,768
2.8393043,11.592055,0.7596351,768
2.9140792,11.595234,0.73339524,768
2.9988361,11.656299,0.76721197,768
3.0907345,11.69582,0.69789517,768
3.1916955,11.748577,0.71788408,768
3.297235,11.760304,0.69636992,768
3.4160165,11.871138,0.6770632,768
3.558402,11.891817,0.71687646,768
3.7226729,11.987981,0.68711187,768
3.9646022,12.071812,0.63012342,768
4.5092248,12.410927,0.64016678,768
