r,J_learned,J_learned_std,count
1.4128592,315.6643,4.23234,9728
2.1658948,315.82427,4.1896451,9728
2.6007481,315.98501,4.2314677,9728
2.9448178,316.02788,4.2037412,9728
3.2482624,316.0148,4.2562624,9728
3.525713,316.01022,4.2092262,9728
3.7874406,316.1349,4.2236449,9728
4.0320282,316.10296,4.2189973,9728
4.2729508,316.02689,4.2172938,9728
4.5037861,316.09686,4.2225005,9728
4.7292773,316.18405,4.1900309,9728
4.9546421,316.11944,4.1780223,9728
5.1757502,316.14833,4.2206661,9728
5.3918439,316.20078,4.2049314,9728
5.6100963,316.18896,4.2229848,9728
5.827173,316.12726,4.2100354,9728
6.0427317,316.16206,4.1975173,9728
6.2612989,316.21265,4.18283,9728
6.4777758,316.22529,4.2283006,9728
6.6961497,316.12014,4.2179507,9728
6.9154632,316.25074,4.1772844,9728
7.1370631,316.27393,4.1470616,9728
7.3618491,316.3019,4.1878171,9728
7.5901016,316.31614,4.2166844,9728
7.8208313,316.36863,4.1796729,9728
8.0563545,316.39157,4.2110107,9728
8.2995192,316.35634,4.1268565,9728
8.553064,316.3791,4.1286693,9728
8.8094429,316.3627,4.1537875,9728
9.0763873,316.41245,4.1433447,9728
9.3557146,316.48124,4.1739386,9728
9.6462014,316.44084,4.1121424,9728
9.9619179,316.58932,4.1471906,9728
10.299314,316.65288,4.1578172,9728
10.667407,316.71368,4.1841472,9728
11.074246,316.82473,4.0782216,9728
11.532891,316.87833,4.0642732,9728
12.079861,317.04368,4.0192054,9728
12.796744,317.38166,4.02457,9728
14.168737,318.27265,3.9296018,9728
