r,J_learned,J_learned_std,count
0.51849372,58.686871,1.7185561,6759
0.84520107,58.802841,1.6817522,6758
1.0326695,58.877784,1.7083816,6759
1.1793669,58.888034,1.6902932,6758
1.3036519,58.939625,1.7139973,6758
1.4155595,58.922491,1.6875764,6759
1.519483,58.91336,1.7464747,6758
1.6152172,58.938995,1.7251571,6758
1.7064498,58.946339,1.6730221,6759
1.7941287,58.928124,1.7150342,6758
1.8785793,58.999319,1.6707134,6759
1.9624735,59.009917,1.7108552,6758
2.0432202,58.966028,1.6940101,6758
2.1241899,59.029494,1.7117081,6759
2.2036434,59.044665,1.7020212,6758
2.2817243,59.028781,1.6912403,6758
2.3591517,59.070931,1.6935167,6759
2.4393241,59.072588,1.6776387,6758
2.5191123,59.098136,1.6986146,6759
2.6003464,59.06586,1.6732778,6758
2.6839266,59.089216,1.6964619,6758
2.7670206,59.119493,1.6986734,6759
2.8510046,59.140725,1.6967261,6758
2.9360779,59.16016,1.6610791,6758
3.0237403,59.172582,1.692656,6759
3.1149358,59.205014,1.6676132,6758
3.2065486,59.211064,1.6625761,6759
3.3018185,59.212647,1.6554874,6758
3.3994325,59.281231,1.6513681,6758
3.50122,59.211662,1.669366,6759
3.6066602,59.276141,1.6318605,6758
3.7183998,59.317454,1.6311738,6758
3.8394346,59.315943,1.6283652,6759
3.9678298,59.376116,1.6471728,6758
4.1056317,59.423103,1.5978667,6759
4.2628896,59.483597,1.5836921,6758
4.4421944,59.60716,1.5985958,6758
4.6590588,59.754383,1.5617988,6759
4.9502485,59.943663,1.5355028,6758
5.5495036,60.407449,1.5263486,6759
