r,J_learned,J_learned_std,count,J_exact
13.13513,5.9130438,0.40705865,205,-2.5032338
16.375059,6.5550665,0.09621271,205,-1.8726583
18.008428,6.8454373,0.064612049,205,-1.5848248
19.175276,7.041027,0.052539296,205,-1.3895212
20.157236,7.200711,0.039651194,204,-1.2311885
21.015214,7.3383744,0.037794394,205,-1.0970262
21.779706,7.4567158,0.033239846,205,-0.9805665
22.442787,7.5576551,0.03137205,205,-0.88178748
23.096864,7.6539499,0.031352314,204,-0.78628804
23.72062,7.7446073,0.025931415,205,-0.69693425
24.268323,7.8231888,0.023668868,205,-0.61980553
24.809353,7.899139,0.02568234,205,-0.54479476
25.32984,7.9711829,0.022319068,205,-0.47370175
25.836936,8.0394607,0.022013704,204,-0.4054151
26.321582,8.1038968,0.022178369,205,-0.34102658
26.81335,8.1672386,0.022483851,205,-0.27654102
27.295816,8.2307187,0.02227132,205,-0.21408388
27.792541,8.2924136,0.021769187,204,-0.15059465
28.291898,8.3564926,0.01960856,205,-0.087578822
28.753841,8.4129128,0.021598892,205,-0.029988469
29.239184,8.4725681,0.020352206,205,0.02980877
29.682261,8.5251214,0.018589106,205,0.083778405
30.116,8.576131,0.018171672,204,0.13605069
30.577738,8.6295391,0.020682593,205,0.19110249
31.110889,8.6920973,0.020946433,205,0.25392373
31.699359,8.7585784,0.024139811,205,0.32236032
32.255831,8.8228613,0.022873052,204,0.38622811
32.801658,8.8828311,0.021744076,205,0.44809511
33.37465,8.9458686,0.021061612,205,0.5122331
33.940593,9.0069823,0.021150088,205,0.57479071
34.534352,9.0703504,0.021880495,205,0.63960003
35.189282,9.1402935,0.021521806,204,0.71013537
35.806205,9.204012,0.022787339,205,0.77569032
36.583126,9.2855653,0.028832797,205,0.85705875
37.520472,9.3803226,0.029441057,205,0.95352448
38.515452,9.4810732,0.033552261,204,1.0539591
39.749642,9.6034964,0.042549761,205,1.1758518
41.139607,9.7382694,0.050165532,205,1.3097355
43.400704,9.9555322,0.07609606,205,1.5203199
48.100069,10.389561,0.24605495,205,1.9322179
