step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
62,1,0.078473593,54088910,5.0449068,511
117,1,0.07288597,94476448,4.7425786,511
222,1,0.12258895,6453969.7,6.098173,511
419,1,0.16174474,3733705.4,6.05936,511
793,1,0.15091065,2076330.8,6.7239828,511
1500,1,0.16216632,1199266.4,8.8396061,511
3000,1,0.11878058,9740064.3,10.361596,1023
