r,J_learned,J_learned_std,count
2.5256172,45.307678,1.7158404,1536
3.6322461,45.718998,1.7095848,1536
4.2453523,45.894204,1.692956,1536
4.6992334,45.86582,1.7224649,1536
5.068826,46.025419,1.734294,1536
5.4047527,46.057461,1.7166645,1536
5.717998,46.110645,1.7420054,1536
6.0033002,46.174006,1.70612,1536
6.2855245,46.220649,1.7424589,1536
6.5463361,46.187985,1.7599246,1536
6.7993397,46.239359,1.7761578,1536
7.0542482,46.31722,1.7715356,1536
7.292913,46.223246,1.7647332,1536
7.5368151,46.318683,1.7606045,1536
7.7806486,46.318131,1.778827,1536
8.0185935,46.321321,1.7672828,1536
8.2585669,46.277643,1.8182512,1536
8.5019326,46.303992,1.7017022,1536
8.7449514,46.292701,1.776753,1536
8.9848985,46.326242,1.7272131,1536
9.2263066,46.407528,1.6905036,1536
9.4719532,46.459919,1.6586015,1536
9.7220431,46.382951,1.7100055,1536
9.9788322,46.48604,1.7197393,1536
10.228937,46.396725,1.6667729,1536
10.491746,46.596599,1.6817528,1536
10.759271,46.425219,1.6785433,1536
11.024507,46.57443,1.6516686,1536
11.304381,46.550679,1.6722155,1536
11.595938,46.599996,1.6944305,1536
11.899616,46.707888,1.6164224,1536
12.226657,46.720889,1.6474432,1536
12.568357,46.744674,1.6733211,1536
12.936407,46.942976,1.5724451,1536
13.343337,46.921715,1.5892433,1536
13.798514,46.970579,1.5267055,1536
14.325929,47.142249,1.5289393,1536
14.963354,47.347538,1.4731534,1536
15.840723,47.588272,1.4320215,1536
17.70617,48.243501,1.480697,1536
