step,E_raw,E_clip,stderr,var
75,0.44079502,0.44084113,1.112202e-05,9.8856192e-08
159,0.44080193,0.44083337,1.016187e-05,1.1696967e-07
335,0.44072656,0.44082782,9.9973361e-06,1.0149912e-07
709,0.44081547,0.4408188,7.7555201e-06,7.5464401e-08
1500,0.44071717,0.4408053,7.9096372e-06,5.1317596e-08
