r,J_learned,J_learned_std,count
0.93283509,220.12466,3.5046082,9728
1.4655065,220.24567,3.4964516,9728
1.7789126,220.35673,3.5013074,9728
2.0286675,220.38175,3.4843935,9728
2.2440046,220.41036,3.5368771,9728
2.4379077,220.45886,3.5149383,9728
2.6164277,220.51001,3.5002171,9728
2.7879607,220.38834,3.5344911,9728
2.9539684,220.4251,3.5006327,9728
3.118069,220.43803,3.4870992,9728
3.2771947,220.46414,3.5186968,9728
3.4324575,220.44158,3.5314866,9728
3.5846793,220.54278,3.4793149,9728
3.7364327,220.51434,3.4829374,9728
3.8874443,220.52974,3.4646592,9728
4.0379142,220.48881,3.4870171,9728
4.1875015,220.56684,3.5267237,9728
4.3385497,220.6174,3.536288,9728
4.4898333,220.52748,3.5089199,9728
4.6420222,220.59481,3.5164408,9728
4.7946268,220.61092,3.5494526,9728
4.9492768,220.62967,3.5051666,9728
5.1064088,220.56102,3.4896688,9728
5.2634335,220.66184,3.5173145,9728
5.4229957,220.65234,3.4883374,9728
5.5875858,220.65271,3.4751396,9728
5.757049,220.70162,3.458916,9728
5.9301935,220.71617,3.485728,9728
6.1102316,220.76139,3.5168738,9728
6.2990329,220.83012,3.4982266,9728
6.494596,220.78615,3.4687355,9728
6.697543,220.89673,3.4547041,9728
6.9152898,220.88352,3.517061,9728
7.1475844,220.93956,3.4822874,9728
7.4032919,221.02832,3.4653272,9728
7.6887506,221.04295,3.4180365,9728
8.0127505,221.14179,3.4372884,9728
8.3976027,221.34393,3.4359308,9728
8.9158858,221.65251,3.4118798,9728
9.9053946,222.44133,3.4257945,9728
