r,J_learned,J_learned_std,count
2.8004404,175.48296,3.4948477,6759
4.0295962,175.83014,3.4389113,6758
4.7171303,175.96488,3.4855687,6759
5.257113,176.08609,3.5078589,6758
5.724437,176.04554,3.4726726,6758
6.1493203,176.13511,3.5331222,6759
6.5477995,176.13131,3.5322563,6758
6.9300626,176.17727,3.4656574,6758
7.299675,176.22908,3.4790674,6759
7.6521309,176.20664,3.4848051,6758
8.0011175,176.20268,3.5013523,6759
8.3443027,176.14491,3.4805779,6758
8.6874453,176.32385,3.489437,6758
9.0202634,176.2813,3.48,6759
9.344254,176.32222,3.523545,6758
9.6753849,176.22882,3.4681049,6758
10.004881,176.31337,3.4659189,6759
10.339788,176.37823,3.4881265,6758
10.672422,176.27274,3.5012719,6759
11.004345,176.38541,3.4779007,6758
11.345181,176.40587,3.4286918,6758
11.698123,176.31167,3.51772,6759
12.049992,176.4667,3.4991792,6758
12.408007,176.44042,3.4957648,6759
12.784083,176.44002,3.4416066,6758
13.159076,176.46787,3.475984,6758
13.541178,176.49493,3.413284,6759
13.93804,176.47559,3.4662932,6758
14.346342,176.52932,3.4991472,6758
14.772136,176.58227,3.3988236,6759
15.214014,176.53502,3.4074616,6758
15.672933,176.62297,3.4855242,6758
16.161959,176.71888,3.4541985,6759
16.679852,176.78626,3.3624049,6758
17.231662,176.81267,3.3187265,6759
17.848705,176.99802,3.3510346,6758
18.537954,177.19895,3.3397543,6758
19.357138,177.31944,3.2949775,6759
20.431679,177.76102,3.2539732,6758
22.587596,178.70074,3.2173474,6759
