step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
187,1,0.11306451,22711853,3.5344005,511
472,1,0.20903232,65036669,2.4687963,511
1189,1,0.10445964,7666003.8,3.9652737,511
3000,1,0.12785791,2762909.5,4.7116331,511
4000,1,0.13414636,15397036,6.059592,1023
