r,J_learned,J_learned_std,count
0.43769552,9.481011,0.8275055,3072
0.7277461,9.6515908,0.81884845,3072
0.8936128,9.6985918,0.83874548,3072
1.0186384,9.7505324,0.84203994,3072
1.128418,9.7638154,0.85420586,3072
1.2250854,9.8026564,0.85010397,3072
1.3122908,9.8172566,0.86618995,3072
1.3914513,9.8608403,0.86079401,3072
1.4672275,9.8929753,0.86190572,3072
1.5408959,9.8818559,0.84362007,3072
1.6096571,9.8625251,0.83822396,3072
1.6781239,9.8849842,0.85258471,3072
1.7429561,9.914074,0.83921822,3072
1.8051843,9.9118742,0.85032251,3072
1.8684918,9.9115908,0.8412312,3072
1.9317968,9.9321638,0.83904915,3072
1.9935307,9.9180583,0.81545857,3072
2.0540249,9.9251546,0.83431501,3072
2.1141402,9.9601488,0.83997103,3072
2.175382,9.9707717,0.8378792,3072
2.2357825,9.9645002,0.81910248,3072
2.2968587,10.011414,0.80535298,3072
2.3602079,10.027043,0.82225368,3072
2.424476,10.02539,0.82545776,3072
2.4902257,10.049707,0.80607583,3072
2.5556925,10.079576,0.80874981,3072
2.6232574,10.075099,0.77123039,3072
2.6935252,10.12491,0.76765146,3072
2.767444,10.153654,0.77938633,3072
2.8426983,10.149705,0.76419776,3072
2.921702,10.187025,0.75924212,3072
3.0062846,10.217655,0.76268702,3072
3.0971649,10.258152,0.75554247,3072
3.1958409,10.300577,0.73973116,3072
3.3051033,10.325252,0.72054248,3072
3.4293411,10.386417,0.70437711,3072
3.5701955,10.445502,0.71960479,3072
3.7494093,10.5586,0.67961612,3072
3.999205,10.673931,0.65213969,3072
4.5410882,10.981419,0.63921723,3072
