r,J_learned,J_learned_std,count
0.44102215,5.5047564,0.79683076,3072
0.72398181,5.6451041,0.78984737,3072
0.88978137,5.6989695,0.81801275,3072
1.0153871,5.7455168,0.83264719,3072
1.1231362,5.7789422,0.81506117,3072
1.2196617,5.7967849,0.84714206,3072
1.3084217,5.8254564,0.84058235,3072
1.3880949,5.8428816,0.83398855,3072
1.4639597,5.8531332,0.82286348,3072
1.5353387,5.8700379,0.83104855,3072
1.6067036,5.9006203,0.82316809,3072
1.676503,5.8819149,0.85036104,3072
1.7427914,5.8777579,0.82551974,3072
1.8060569,5.926335,0.84225489,3072
1.8680593,5.9042814,0.82646262,3072
1.9297717,5.9201894,0.8319712,3072
1.9912814,5.9450365,0.83224292,3072
2.051451,5.9575301,0.81427779,3072
2.112273,5.9378158,0.83814908,3072
2.1722211,5.9583003,0.81986786,3072
2.2316648,5.9822211,0.7978015,3072
2.2942601,6.0025609,0.81066394,3072
2.3569428,6.0148069,0.79670679,3072
2.4205672,6.0456596,0.78383349,3072
2.4854619,6.0467437,0.79784768,3072
2.5524372,6.0624637,0.78838192,3072
2.6204516,6.0657945,0.78778891,3072
2.6911497,6.1027238,0.77681395,3072
2.7653389,6.0836085,0.76680019,3072
2.8400038,6.1417012,0.75085001,3072
2.9183935,6.1673677,0.75631808,3072
3.0029565,6.1981751,0.75007969,3072
3.0915727,6.2184238,0.72186477,3072
3.1902263,6.2832307,0.7137178,3072
3.2991357,6.3004956,0.72039579,3072
3.4216992,6.3689424,0.69753795,3072
3.5653819,6.4495813,0.69443285,3072
3.7415583,6.5320329,0.68622305,3072
3.9863729,6.6663266,0.67150223,3072
4.5262266,6.9663162,0.65371837,3072
