r,J_learned,J_learned_std,count
15.746627,1008.1836,9.3503768,9728
20.948851,1008.7199,9.1793654,9728
23.926123,1009.3506,9.135508,9728
26.416499,1009.1526,9.1468259,9728
28.685784,1009.3765,9.3642558,9728
30.861106,1009.4012,9.2515005,9728
32.963608,1009.2454,9.3001168,9728
35.032287,1009.1132,9.2443384,9728
37.086774,1009.3309,9.2371766,9728
39.131755,1009.2444,9.3614255,9728
41.159836,1009.2435,9.3208574,9728
43.159261,1009.2339,9.1700023,9728
45.116469,1009.2621,9.1941486,9728
47.042431,1009.308,9.2091364,9728
48.98209,1009.2605,9.2271341,9728
50.89772,1009.3127,9.1753536,9728
52.822714,1009.3177,9.2930221,9728
54.733337,1009.3642,9.2266549,9728
56.639806,1009.3517,9.2159778,9728
58.530719,1009.4022,9.301252,9728
60.442532,1009.3383,9.1817697,9728
62.355094,1009.4214,9.2423556,9728
64.281724,1009.4304,9.3485355,9728
66.230883,1009.4353,9.2320667,9728
68.238645,1009.5272,9.2370626,9728
70.249952,1009.5219,9.1910731,9728
72.311046,1009.567,9.2544082,9728
74.447206,1009.4868,9.2206242,9728
76.636626,1009.5723,9.2381242,9728
78.866671,1009.8092,9.0643752,9728
81.2371,1009.7936,9.2570128,9728
83.74917,1009.7761,9.2619193,9728
86.458156,1009.7052,9.2083882,9728
89.308486,1009.8451,9.238286,9728
92.444513,1010.0029,9.2471577,9728
95.868155,1010.0204,9.2765913,9728
99.560834,1010.0774,9.2055201,9728
103.7821,1010.3548,9.0078923,9728
108.95384,1010.9438,9.11229,9728
118.07313,1012.9213,8.783893,9728
