step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
75,1,0.26705281,1639913.9,8.0970092,1023
159,1,0.29434009,2037818.1,6.9674784,1023
335,1,0.49775093,2417261.7,5.8030248,1023
709,1,0.49186942,2947426.6,5.0897495,1023
1500,1,0.39228062,2492787.4,5.0422868,1023
