r,J_learned,J_learned_std,count
2.2619271,28.822905,1.7768696,3072
3.2893122,29.197206,1.7770015,3072
3.851204,29.334416,1.8065374,3072
4.2708311,29.475622,1.8040778,3072
4.6377543,29.517393,1.8210372,3072
4.9624424,29.554134,1.8104037,3072
5.2518799,29.572098,1.7785462,3072
5.5291929,29.683163,1.84676,3072
5.7978478,29.721568,1.8461557,3072
6.0544183,29.787766,1.851428,3072
6.306291,29.736725,1.8384434,3072
6.5457919,29.81997,1.8013796,3072
6.7938776,29.817679,1.84645,3072
7.0374613,29.886872,1.8752006,3072
7.2753677,29.866116,1.8489255,3072
7.508094,29.84825,1.845488,3072
7.7367687,29.901378,1.8505776,3072
7.9763558,29.902879,1.8368471,3072
8.2145833,29.913071,1.8581944,3072
8.4565981,29.910695,1.8487396,3072
8.7013449,29.964851,1.8465483,3072
8.9428547,29.961332,1.7985134,3072
9.1888343,30.020216,1.850265,3072
9.4386551,30.055515,1.8261082,3072
9.6931436,30.023295,1.7605071,3072
9.9535127,30.046684,1.7666081,3072
10.225252,30.149089,1.786739,3072
10.504869,30.202485,1.8035087,3072
10.800012,30.171814,1.7785568,3072
11.106255,30.267407,1.7615935,3072
11.419273,30.327874,1.7765441,3072
11.755183,30.405775,1.7281308,3072
12.12138,30.468109,1.7333196,3072
12.51935,30.460354,1.6930278,3072
12.960351,30.616086,1.724381,3072
13.447763,30.750825,1.6886105,3072
14.011252,30.845097,1.6884985,3072
14.724959,31.108016,1.6200945,3072
15.726181,31.42753,1.5911176,3072
17.820081,32.247256,1.5625912,3072
